record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type,Date,Name
443,12,10,1977,13,DM,M,35,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1977-12-10,Dipodomys merriami
444,12,10,1977,6,DM,M,38,36,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1977-12-10,Dipodomys merriami
447,12,10,1977,18,DM,M,37,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1977-12-10,Dipodomys merriami
448,12,10,1977,20,DS,M,51,116,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure,1977-12-10,Dipodomys spectabilis
449,12,10,1977,2,DM,M,35,43,Dipodomys,merriami,Rodent,Control,1977-12-10,Dipodomys merriami
450,12,10,1977,1,DO,M,33,45,Dipodomys,ordii,Rodent,Spectab exclosure,1977-12-10,Dipodomys ordii
451,12,10,1977,9,DS,F,51,116,Dipodomys,spectabilis,Rodent,Spectab exclosure,1977-12-10,Dipodomys spectabilis
453,12,10,1977,9,DM,M,36,42,Dipodomys,merriami,Rodent,Spectab exclosure,1977-12-10,Dipodomys merriami
454,12,10,1977,1,DM,F,36,38,Dipodomys,merriami,Rodent,Spectab exclosure,1977-12-10,Dipodomys merriami
460,12,11,1977,12,DS,F,NA,114,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
461,12,11,1977,14,DM,M,36,41,Dipodomys,merriami,Rodent,Control,1977-12-11,Dipodomys merriami
462,12,11,1977,17,DM,M,36,40,Dipodomys,merriami,Rodent,Control,1977-12-11,Dipodomys merriami
463,12,11,1977,4,DS,M,49,134,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
464,12,11,1977,5,DS,M,49,139,Dipodomys,spectabilis,Rodent,Rodent Exclosure,1977-12-11,Dipodomys spectabilis
466,12,11,1977,4,DS,F,51,118,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
467,12,11,1977,8,DO,F,32,41,Dipodomys,ordii,Rodent,Control,1977-12-11,Dipodomys ordii
468,12,11,1977,11,DM,M,35,37,Dipodomys,merriami,Rodent,Control,1977-12-11,Dipodomys merriami
470,12,11,1977,4,PF,M,15,6,Perognathus,flavus,Rodent,Control,1977-12-11,Perognathus flavus
472,12,11,1977,11,DS,F,49,127,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
474,12,11,1977,8,PF,F,15,6,Perognathus,flavus,Rodent,Control,1977-12-11,Perognathus flavus
476,12,11,1977,8,DS,F,NA,120,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
477,12,11,1977,17,DS,F,47,115,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
479,12,11,1977,14,DM,F,36,40,Dipodomys,merriami,Rodent,Control,1977-12-11,Dipodomys merriami
480,12,11,1977,14,DS,F,47,114,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
481,12,11,1977,17,DM,F,35,37,Dipodomys,merriami,Rodent,Control,1977-12-11,Dipodomys merriami
482,12,11,1977,17,DM,M,37,46,Dipodomys,merriami,Rodent,Control,1977-12-11,Dipodomys merriami
483,12,11,1977,8,DS,M,49,149,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
484,12,11,1977,11,DM,F,37,38,Dipodomys,merriami,Rodent,Control,1977-12-11,Dipodomys merriami
485,12,11,1977,11,DS,M,52,127,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
487,12,11,1977,12,DM,F,38,36,Dipodomys,merriami,Rodent,Control,1977-12-11,Dipodomys merriami
488,12,11,1977,12,DM,M,37,41,Dipodomys,merriami,Rodent,Control,1977-12-11,Dipodomys merriami
490,12,11,1977,14,DM,M,37,44,Dipodomys,merriami,Rodent,Control,1977-12-11,Dipodomys merriami
491,12,11,1977,11,DS,M,48,138,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
492,12,11,1977,12,DS,M,49,110,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
493,12,11,1977,4,DS,F,49,110,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
496,12,11,1977,17,DM,F,36,37,Dipodomys,merriami,Rodent,Control,1977-12-11,Dipodomys merriami
498,12,11,1977,3,PF,M,16,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1977-12-11,Perognathus flavus
499,12,11,1977,11,DS,F,51,121,Dipodomys,spectabilis,Rodent,Control,1977-12-11,Dipodomys spectabilis
502,12,11,1977,5,DM,F,36,43,Dipodomys,merriami,Rodent,Rodent Exclosure,1977-12-11,Dipodomys merriami
505,1,8,1978,13,DM,M,36,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-01-08,Dipodomys merriami
507,1,8,1978,2,DM,M,35,44,Dipodomys,merriami,Rodent,Control,1978-01-08,Dipodomys merriami
508,1,8,1978,20,DM,F,36,36,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-01-08,Dipodomys merriami
510,1,8,1978,13,PF,F,16,8,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1978-01-08,Perognathus flavus
511,1,8,1978,2,DM,M,36,38,Dipodomys,merriami,Rodent,Control,1978-01-08,Dipodomys merriami
512,1,8,1978,9,DS,F,48,122,Dipodomys,spectabilis,Rodent,Spectab exclosure,1978-01-08,Dipodomys spectabilis
514,1,8,1978,9,PF,M,16,7,Perognathus,flavus,Rodent,Spectab exclosure,1978-01-08,Perognathus flavus
515,1,8,1978,9,DO,F,NA,42,Dipodomys,ordii,Rodent,Spectab exclosure,1978-01-08,Dipodomys ordii
516,1,8,1978,9,DM,M,38,46,Dipodomys,merriami,Rodent,Spectab exclosure,1978-01-08,Dipodomys merriami
517,1,8,1978,2,PE,M,26,22,Peromyscus,eremicus,Rodent,Control,1978-01-08,Peromyscus eremicus
518,1,8,1978,2,DM,M,36,38,Dipodomys,merriami,Rodent,Control,1978-01-08,Dipodomys merriami
519,1,8,1978,2,DM,M,38,48,Dipodomys,merriami,Rodent,Control,1978-01-08,Dipodomys merriami
520,1,8,1978,3,PF,M,15,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1978-01-08,Perognathus flavus
521,1,8,1978,2,DM,M,36,43,Dipodomys,merriami,Rodent,Control,1978-01-08,Dipodomys merriami
522,1,8,1978,2,DM,F,37,35,Dipodomys,merriami,Rodent,Control,1978-01-08,Dipodomys merriami
523,1,8,1978,2,DM,M,36,43,Dipodomys,merriami,Rodent,Control,1978-01-08,Dipodomys merriami
525,1,8,1978,6,DM,M,34,36,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-01-08,Dipodomys merriami
526,1,8,1978,9,DS,F,51,117,Dipodomys,spectabilis,Rodent,Spectab exclosure,1978-01-08,Dipodomys spectabilis
527,1,8,1978,2,DM,F,37,37,Dipodomys,merriami,Rodent,Control,1978-01-08,Dipodomys merriami
528,1,8,1978,20,DS,M,51,122,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure,1978-01-08,Dipodomys spectabilis
529,1,8,1978,9,DM,M,36,43,Dipodomys,merriami,Rodent,Spectab exclosure,1978-01-08,Dipodomys merriami
530,1,8,1978,13,DM,M,37,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-01-08,Dipodomys merriami
532,1,8,1978,2,PF,F,NA,7,Perognathus,flavus,Rodent,Control,1978-01-08,Perognathus flavus
533,1,8,1978,2,DM,M,NA,45,Dipodomys,merriami,Rodent,Control,1978-01-08,Dipodomys merriami
538,1,9,1978,17,DM,M,36,40,Dipodomys,merriami,Rodent,Control,1978-01-09,Dipodomys merriami
539,1,9,1978,17,DM,F,34,37,Dipodomys,merriami,Rodent,Control,1978-01-09,Dipodomys merriami
540,1,9,1978,17,DS,F,47,117,Dipodomys,spectabilis,Rodent,Control,1978-01-09,Dipodomys spectabilis
541,1,9,1978,11,DM,M,36,40,Dipodomys,merriami,Rodent,Control,1978-01-09,Dipodomys merriami
542,1,9,1978,1,DM,M,36,40,Dipodomys,merriami,Rodent,Spectab exclosure,1978-01-09,Dipodomys merriami
543,1,9,1978,4,DS,M,49,132,Dipodomys,spectabilis,Rodent,Control,1978-01-09,Dipodomys spectabilis
545,1,9,1978,1,DM,F,38,36,Dipodomys,merriami,Rodent,Spectab exclosure,1978-01-09,Dipodomys merriami
548,1,9,1978,8,DS,M,53,150,Dipodomys,spectabilis,Rodent,Control,1978-01-09,Dipodomys spectabilis
549,1,9,1978,11,DM,M,38,44,Dipodomys,merriami,Rodent,Control,1978-01-09,Dipodomys merriami
550,1,9,1978,14,DM,F,36,40,Dipodomys,merriami,Rodent,Control,1978-01-09,Dipodomys merriami
551,1,9,1978,4,DS,F,50,126,Dipodomys,spectabilis,Rodent,Control,1978-01-09,Dipodomys spectabilis
552,1,9,1978,11,DS,F,51,122,Dipodomys,spectabilis,Rodent,Control,1978-01-09,Dipodomys spectabilis
553,1,9,1978,8,DS,F,50,136,Dipodomys,spectabilis,Rodent,Control,1978-01-09,Dipodomys spectabilis
555,1,9,1978,14,DS,F,48,116,Dipodomys,spectabilis,Rodent,Control,1978-01-09,Dipodomys spectabilis
556,1,9,1978,17,DM,F,36,38,Dipodomys,merriami,Rodent,Control,1978-01-09,Dipodomys merriami
557,1,9,1978,11,DM,F,37,39,Dipodomys,merriami,Rodent,Control,1978-01-09,Dipodomys merriami
558,1,9,1978,1,DS,F,49,135,Dipodomys,spectabilis,Rodent,Spectab exclosure,1978-01-09,Dipodomys spectabilis
559,1,9,1978,14,DM,M,36,46,Dipodomys,merriami,Rodent,Control,1978-01-09,Dipodomys merriami
560,1,9,1978,17,DS,M,50,133,Dipodomys,spectabilis,Rodent,Control,1978-01-09,Dipodomys spectabilis
561,1,9,1978,11,DS,M,53,136,Dipodomys,spectabilis,Rodent,Control,1978-01-09,Dipodomys spectabilis
564,1,10,1978,18,DS,F,51,141,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure,1978-01-10,Dipodomys spectabilis
566,1,10,1978,18,DM,F,36,38,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-01-10,Dipodomys merriami
567,1,10,1978,12,DM,F,36,35,Dipodomys,merriami,Rodent,Control,1978-01-10,Dipodomys merriami
569,1,10,1978,5,DS,M,NA,135,Dipodomys,spectabilis,Rodent,Rodent Exclosure,1978-01-10,Dipodomys spectabilis
571,1,10,1978,18,DM,F,NA,33,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-01-10,Dipodomys merriami
572,1,10,1978,18,DM,M,38,51,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-01-10,Dipodomys merriami
573,1,10,1978,5,DS,F,NA,122,Dipodomys,spectabilis,Rodent,Rodent Exclosure,1978-01-10,Dipodomys spectabilis
574,1,10,1978,18,DM,F,34,33,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-01-10,Dipodomys merriami
575,1,10,1978,18,DM,M,38,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-01-10,Dipodomys merriami
576,1,10,1978,18,DM,M,36,49,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-01-10,Dipodomys merriami
578,1,10,1978,18,DM,M,NA,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-01-10,Dipodomys merriami
579,1,10,1978,5,DM,F,NA,45,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-01-10,Dipodomys merriami
580,1,10,1978,12,DM,M,NA,41,Dipodomys,merriami,Rodent,Control,1978-01-10,Dipodomys merriami
584,2,18,1978,3,OT,M,NA,24,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-02-18,Onychomys torridus
585,2,18,1978,2,DS,M,53,157,Dipodomys,spectabilis,Rodent,Control,1978-02-18,Dipodomys spectabilis
586,2,18,1978,13,DM,M,35,51,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-02-18,Dipodomys merriami
588,2,18,1978,2,NL,M,NA,218,Neotoma,albigula,Rodent,Control,1978-02-18,Neotoma albigula
589,2,18,1978,20,DM,F,39,38,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-02-18,Dipodomys merriami
590,2,18,1978,2,PF,F,16,7,Perognathus,flavus,Rodent,Control,1978-02-18,Perognathus flavus
592,2,18,1978,22,DM,M,39,45,Dipodomys,merriami,Rodent,Control,1978-02-18,Dipodomys merriami
593,2,18,1978,2,DM,M,38,52,Dipodomys,merriami,Rodent,Control,1978-02-18,Dipodomys merriami
594,2,18,1978,9,DM,M,38,50,Dipodomys,merriami,Rodent,Spectab exclosure,1978-02-18,Dipodomys merriami
595,2,18,1978,2,DM,M,37,51,Dipodomys,merriami,Rodent,Control,1978-02-18,Dipodomys merriami
596,2,18,1978,9,DS,F,NA,126,Dipodomys,spectabilis,Rodent,Spectab exclosure,1978-02-18,Dipodomys spectabilis
597,2,18,1978,20,DM,F,33,39,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-02-18,Dipodomys merriami
598,2,18,1978,2,OT,F,NA,24,Onychomys,torridus,Rodent,Control,1978-02-18,Onychomys torridus
599,2,18,1978,3,OT,F,15,23,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-02-18,Onychomys torridus
600,2,18,1978,2,DM,F,37,40,Dipodomys,merriami,Rodent,Control,1978-02-18,Dipodomys merriami
601,2,18,1978,2,DM,M,36,41,Dipodomys,merriami,Rodent,Control,1978-02-18,Dipodomys merriami
602,2,18,1978,13,DM,M,37,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-02-18,Dipodomys merriami
603,2,18,1978,2,OT,M,NA,25,Onychomys,torridus,Rodent,Control,1978-02-18,Onychomys torridus
604,2,18,1978,2,PE,M,22,25,Peromyscus,eremicus,Rodent,Control,1978-02-18,Peromyscus eremicus
607,2,19,1978,5,DM,F,36,39,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-02-19,Dipodomys merriami
608,2,19,1978,17,DM,F,34,42,Dipodomys,merriami,Rodent,Control,1978-02-19,Dipodomys merriami
610,2,19,1978,17,DM,M,37,39,Dipodomys,merriami,Rodent,Control,1978-02-19,Dipodomys merriami
611,2,19,1978,21,OT,F,20,23,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-02-19,Onychomys torridus
614,2,19,1978,4,DS,F,49,124,Dipodomys,spectabilis,Rodent,Control,1978-02-19,Dipodomys spectabilis
615,2,19,1978,5,DS,F,49,114,Dipodomys,spectabilis,Rodent,Rodent Exclosure,1978-02-19,Dipodomys spectabilis
616,2,19,1978,11,DM,M,36,44,Dipodomys,merriami,Rodent,Control,1978-02-19,Dipodomys merriami
617,2,19,1978,11,DM,M,38,48,Dipodomys,merriami,Rodent,Control,1978-02-19,Dipodomys merriami
619,2,19,1978,14,DM,F,39,44,Dipodomys,merriami,Rodent,Control,1978-02-19,Dipodomys merriami
620,2,19,1978,8,DS,F,49,132,Dipodomys,spectabilis,Rodent,Control,1978-02-19,Dipodomys spectabilis
622,2,19,1978,17,DS,F,46,137,Dipodomys,spectabilis,Rodent,Control,1978-02-19,Dipodomys spectabilis
624,2,19,1978,4,DM,M,35,39,Dipodomys,merriami,Rodent,Control,1978-02-19,Dipodomys merriami
625,2,19,1978,5,DM,F,35,56,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-02-19,Dipodomys merriami
626,2,19,1978,17,OL,F,20,35,Onychomys,leucogaster,Rodent,Control,1978-02-19,Onychomys leucogaster
629,2,19,1978,14,NL,,NA,197,Neotoma,albigula,Rodent,Control,1978-02-19,Neotoma albigula
630,2,19,1978,5,OT,F,18,22,Onychomys,torridus,Rodent,Rodent Exclosure,1978-02-19,Onychomys torridus
631,2,19,1978,5,OT,M,20,25,Onychomys,torridus,Rodent,Rodent Exclosure,1978-02-19,Onychomys torridus
633,2,19,1978,8,DS,M,55,154,Dipodomys,spectabilis,Rodent,Control,1978-02-19,Dipodomys spectabilis
635,2,20,1978,15,DM,M,38,49,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1978-02-20,Dipodomys merriami
636,2,20,1978,18,DM,F,36,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-02-20,Dipodomys merriami
637,2,20,1978,18,DM,F,38,35,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-02-20,Dipodomys merriami
638,2,20,1978,12,DM,F,37,36,Dipodomys,merriami,Rodent,Control,1978-02-20,Dipodomys merriami
639,2,20,1978,1,DM,F,35,39,Dipodomys,merriami,Rodent,Spectab exclosure,1978-02-20,Dipodomys merriami
640,2,20,1978,12,DS,F,50,133,Dipodomys,spectabilis,Rodent,Control,1978-02-20,Dipodomys spectabilis
641,2,20,1978,15,DM,M,38,50,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1978-02-20,Dipodomys merriami
642,2,20,1978,1,DM,M,36,43,Dipodomys,merriami,Rodent,Spectab exclosure,1978-02-20,Dipodomys merriami
643,2,20,1978,15,DM,F,35,40,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1978-02-20,Dipodomys merriami
644,2,20,1978,18,DM,M,38,45,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-02-20,Dipodomys merriami
645,2,20,1978,12,DM,M,38,44,Dipodomys,merriami,Rodent,Control,1978-02-20,Dipodomys merriami
646,2,20,1978,18,NL,M,32,228,Neotoma,albigula,Rodent,Short-term Krat Exclosure,1978-02-20,Neotoma albigula
647,2,20,1978,1,DS,F,52,144,Dipodomys,spectabilis,Rodent,Spectab exclosure,1978-02-20,Dipodomys spectabilis
648,2,20,1978,16,DM,F,37,46,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-02-20,Dipodomys merriami
649,2,20,1978,16,DM,M,35,48,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-02-20,Dipodomys merriami
650,3,11,1978,2,PF,F,15,7,Perognathus,flavus,Rodent,Control,1978-03-11,Perognathus flavus
651,3,11,1978,20,DM,M,38,45,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-03-11,Dipodomys merriami
652,3,11,1978,2,PF,M,14,8,Perognathus,flavus,Rodent,Control,1978-03-11,Perognathus flavus
653,3,11,1978,22,DS,F,47,133,Dipodomys,spectabilis,Rodent,Control,1978-03-11,Dipodomys spectabilis
654,3,11,1978,22,DM,F,37,40,Dipodomys,merriami,Rodent,Control,1978-03-11,Dipodomys merriami
655,3,11,1978,3,NL,M,32,232,Neotoma,albigula,Rodent,Long-term Krat Exclosure,1978-03-11,Neotoma albigula
656,3,11,1978,9,DS,F,49,128,Dipodomys,spectabilis,Rodent,Spectab exclosure,1978-03-11,Dipodomys spectabilis
657,3,11,1978,2,DS,M,54,153,Dipodomys,spectabilis,Rodent,Control,1978-03-11,Dipodomys spectabilis
658,3,11,1978,3,OT,F,21,22,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-03-11,Onychomys torridus
659,3,11,1978,20,OT,F,20,21,Onychomys,torridus,Rodent,Short-term Krat Exclosure,1978-03-11,Onychomys torridus
660,3,11,1978,2,DM,M,37,53,Dipodomys,merriami,Rodent,Control,1978-03-11,Dipodomys merriami
662,3,11,1978,13,PF,F,15,8,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1978-03-11,Perognathus flavus
663,3,11,1978,2,OT,M,18,25,Onychomys,torridus,Rodent,Control,1978-03-11,Onychomys torridus
664,3,11,1978,2,DM,M,35,43,Dipodomys,merriami,Rodent,Control,1978-03-11,Dipodomys merriami
665,3,11,1978,20,DM,F,35,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-03-11,Dipodomys merriami
666,3,11,1978,13,OL,M,21,38,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure,1978-03-11,Onychomys leucogaster
667,3,11,1978,20,DM,F,35,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-03-11,Dipodomys merriami
668,3,11,1978,3,OT,M,21,26,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-03-11,Onychomys torridus
669,3,11,1978,9,DS,F,50,146,Dipodomys,spectabilis,Rodent,Spectab exclosure,1978-03-11,Dipodomys spectabilis
670,3,11,1978,2,OT,F,20,25,Onychomys,torridus,Rodent,Control,1978-03-11,Onychomys torridus
671,3,11,1978,2,PE,M,20,28,Peromyscus,eremicus,Rodent,Control,1978-03-11,Peromyscus eremicus
672,3,11,1978,3,PF,M,15,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1978-03-11,Perognathus flavus
673,3,11,1978,2,PE,F,NA,29,Peromyscus,eremicus,Rodent,Control,1978-03-11,Peromyscus eremicus
674,3,11,1978,20,DS,M,49,122,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure,1978-03-11,Dipodomys spectabilis
677,3,12,1978,5,DS,M,52,137,Dipodomys,spectabilis,Rodent,Rodent Exclosure,1978-03-12,Dipodomys spectabilis
678,3,12,1978,4,DS,M,49,131,Dipodomys,spectabilis,Rodent,Control,1978-03-12,Dipodomys spectabilis
679,3,12,1978,5,DS,F,49,125,Dipodomys,spectabilis,Rodent,Rodent Exclosure,1978-03-12,Dipodomys spectabilis
684,3,12,1978,4,DM,M,35,43,Dipodomys,merriami,Rodent,Control,1978-03-12,Dipodomys merriami
687,3,12,1978,5,DS,F,NA,69,Dipodomys,spectabilis,Rodent,Rodent Exclosure,1978-03-12,Dipodomys spectabilis
688,3,12,1978,4,DS,F,48,141,Dipodomys,spectabilis,Rodent,Control,1978-03-12,Dipodomys spectabilis
689,3,12,1978,11,DS,M,53,138,Dipodomys,spectabilis,Rodent,Control,1978-03-12,Dipodomys spectabilis
690,3,12,1978,11,DM,M,36,43,Dipodomys,merriami,Rodent,Control,1978-03-12,Dipodomys merriami
691,3,12,1978,4,DS,F,50,124,Dipodomys,spectabilis,Rodent,Control,1978-03-12,Dipodomys spectabilis
694,3,12,1978,11,DM,F,37,43,Dipodomys,merriami,Rodent,Control,1978-03-12,Dipodomys merriami
696,3,12,1978,5,DM,F,37,45,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-03-12,Dipodomys merriami
697,3,12,1978,11,DM,M,36,46,Dipodomys,merriami,Rodent,Control,1978-03-12,Dipodomys merriami
699,3,12,1978,5,DM,F,36,43,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-03-12,Dipodomys merriami
700,3,12,1978,5,DM,M,37,49,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-03-12,Dipodomys merriami
702,3,12,1978,5,DM,M,35,47,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-03-12,Dipodomys merriami
708,3,12,1978,5,OT,M,20,26,Onychomys,torridus,Rodent,Rodent Exclosure,1978-03-12,Onychomys torridus
710,3,13,1978,8,DS,M,49,152,Dipodomys,spectabilis,Rodent,Control,1978-03-13,Dipodomys spectabilis
711,3,13,1978,18,DM,F,37,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-03-13,Dipodomys merriami
712,3,13,1978,15,DM,M,36,48,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1978-03-13,Dipodomys merriami
713,3,13,1978,8,OT,M,15,29,Onychomys,torridus,Rodent,Control,1978-03-13,Onychomys torridus
714,3,13,1978,15,DM,F,NA,44,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1978-03-13,Dipodomys merriami
715,3,13,1978,18,DM,M,36,49,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-03-13,Dipodomys merriami
716,3,13,1978,15,DM,M,35,45,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1978-03-13,Dipodomys merriami
717,3,13,1978,1,DM,F,NA,51,Dipodomys,merriami,Rodent,Spectab exclosure,1978-03-13,Dipodomys merriami
718,3,13,1978,8,DO,M,35,57,Dipodomys,ordii,Rodent,Control,1978-03-13,Dipodomys ordii
720,3,13,1978,8,DS,F,47,134,Dipodomys,spectabilis,Rodent,Control,1978-03-13,Dipodomys spectabilis
721,3,13,1978,1,DM,F,37,44,Dipodomys,merriami,Rodent,Spectab exclosure,1978-03-13,Dipodomys merriami
722,3,13,1978,16,OL,F,NA,30,Onychomys,leucogaster,Rodent,Rodent Exclosure,1978-03-13,Onychomys leucogaster
723,3,13,1978,8,OT,F,16,35,Onychomys,torridus,Rodent,Control,1978-03-13,Onychomys torridus
724,3,13,1978,15,DM,M,37,48,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1978-03-13,Dipodomys merriami
725,3,13,1978,1,DS,F,NA,146,Dipodomys,spectabilis,Rodent,Spectab exclosure,1978-03-13,Dipodomys spectabilis
726,3,13,1978,18,DM,F,NA,37,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1978-03-13,Dipodomys merriami
729,3,13,1978,15,DM,M,36,46,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1978-03-13,Dipodomys merriami
731,4,8,1978,2,DS,F,47,110,Dipodomys,spectabilis,Rodent,Control,1978-04-08,Dipodomys spectabilis
770,4,9,1978,4,DM,M,37,26,Dipodomys,merriami,Rodent,Control,1978-04-09,Dipodomys merriami
771,4,9,1978,4,DM,M,35,44,Dipodomys,merriami,Rodent,Control,1978-04-09,Dipodomys merriami
773,4,9,1978,5,DM,M,37,48,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-04-09,Dipodomys merriami
774,4,9,1978,5,DM,M,36,39,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-04-09,Dipodomys merriami
775,4,9,1978,5,DM,M,37,44,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-04-09,Dipodomys merriami
776,4,9,1978,5,DM,M,37,45,Dipodomys,merriami,Rodent,Rodent Exclosure,1978-04-09,Dipodomys merriami
777,4,9,1978,8,OT,M,20,27,Onychomys,torridus,Rodent,Control,1978-04-09,Onychomys torridus
778,4,9,1978,8,DM,M,36,36,Dipodomys,merriami,Rodent,Control,1978-04-09,Dipodomys merriami
780,4,9,1978,11,DM,M,NA,51,Dipodomys,merriami,Rodent,Control,1978-04-09,Dipodomys merriami
781,4,9,1978,11,DM,F,37,45,Dipodomys,merriami,Rodent,Control,1978-04-09,Dipodomys merriami
782,4,9,1978,11,DM,M,37,47,Dipodomys,merriami,Rodent,Control,1978-04-09,Dipodomys merriami
783,4,9,1978,14,DS,F,47,90,Dipodomys,spectabilis,Rodent,Control,1978-04-09,Dipodomys spectabilis
784,4,9,1978,17,OT,M,NA,23,Onychomys,torridus,Rodent,Control,1978-04-09,Onychomys torridus
785,4,9,1978,17,DM,M,39,49,Dipodomys,merriami,Rodent,Control,1978-04-09,Dipodomys merriami
786,4,9,1978,11,DS,M,52,131,Dipodomys,spectabilis,Rodent,Control,1978-04-09,Dipodomys spectabilis
787,4,9,1978,5,DS,F,50,114,Dipodomys,spectabilis,Rodent,Rodent Exclosure,1978-04-09,Dipodomys spectabilis
788,4,9,1978,17,DM,M,36,42,Dipodomys,merriami,Rodent,Control,1978-04-09,Dipodomys merriami
