Country,State,Route,Year,Aou,SpeciesTotal
124,68,002,2011,02060,1
124,68,002,2012,02060,1
124,68,002,2015,02060,2
124,68,002,2017,02060,1
124,68,002,2018,02060,2
124,68,002,2019,02060,2
124,68,006,1994,02060,2
124,68,010,2010,02060,1
124,68,010,2011,02060,4
124,68,010,2013,02060,3
124,68,010,2014,02060,10
124,68,010,2016,02060,2
124,68,010,2019,02060,3
124,68,011,2018,02060,2
124,68,011,2019,02060,1
124,68,014,2017,02060,1
124,68,020,1997,02060,2
124,68,020,2000,02060,2
124,68,020,2001,02060,2
124,68,020,2003,02060,2
124,68,020,2005,02060,1
124,68,020,2006,02060,3
124,68,020,2008,02060,2
124,68,020,2011,02060,7
124,68,020,2014,02060,6
124,68,020,2015,02060,1
124,68,020,2016,02060,1
124,68,020,2018,02060,10
124,68,020,2019,02060,1
124,68,022,2010,02060,1
124,68,022,2018,02060,2
124,68,025,1995,02060,2
124,68,025,2010,02060,2
124,68,025,2011,02060,2
124,68,028,2016,02060,2
124,68,028,2017,02060,1
124,68,028,2019,02060,2
124,68,035,2000,02060,7
124,68,035,2004,02060,16
124,68,035,2013,02060,24
124,68,035,2015,02060,16
124,68,035,2018,02060,7
124,68,036,2001,02060,2
124,68,036,2004,02060,2
124,68,036,2007,02060,2
124,68,036,2008,02060,4
124,68,036,2009,02060,2
124,68,036,2010,02060,3
124,68,036,2011,02060,2
124,68,036,2012,02060,9
124,68,036,2013,02060,1
124,68,036,2014,02060,3
124,68,036,2015,02060,3
124,68,036,2019,02060,2
124,68,037,1993,02060,4
124,68,037,1994,02060,2
124,68,037,1995,02060,2
124,68,037,1996,02060,2
124,68,037,1998,02060,6
124,68,037,1999,02060,11
124,68,037,2000,02060,6
124,68,037,2001,02060,5
124,68,037,2002,02060,10
124,68,037,2003,02060,4
124,68,037,2004,02060,6
124,68,037,2005,02060,5
124,68,037,2006,02060,9
124,68,037,2007,02060,10
124,68,037,2008,02060,18
124,68,037,2009,02060,7
124,68,037,2010,02060,41
124,68,037,2011,02060,12
124,68,037,2012,02060,14
124,68,037,2013,02060,5
124,68,037,2014,02060,27
124,68,037,2015,02060,15
124,68,037,2016,02060,28
124,68,037,2017,02060,10
124,68,037,2018,02060,24
124,68,037,2019,02060,19
124,68,038,2000,02060,2
124,68,038,2005,02060,1
124,68,038,2006,02060,10
124,68,039,1995,02060,2
124,68,039,2009,02060,2
124,68,039,2012,02060,1
124,68,039,2016,02060,4
124,68,039,2018,02060,5
124,68,039,2019,02060,2
124,68,040,1994,02060,1
124,68,040,2000,02060,1
124,68,041,1991,02060,3
124,68,043,1999,02060,1
124,68,043,2000,02060,7
124,68,043,2001,02060,3
124,68,043,2003,02060,8
124,68,043,2005,02060,4
124,68,043,2012,02060,8
124,68,043,2013,02060,5
124,68,043,2014,02060,5
124,68,043,2015,02060,4
124,68,043,2016,02060,11
124,68,043,2017,02060,7
124,68,043,2018,02060,4
124,68,043,2019,02060,10
124,68,045,1990,02060,1
124,68,045,1992,02060,1
124,68,045,1993,02060,2
124,68,045,2008,02060,3
124,68,045,2009,02060,8
124,68,045,2012,02060,4
124,68,045,2014,02060,5
124,68,045,2015,02060,1
124,68,045,2018,02060,4
124,68,049,2000,02060,5
124,68,049,2001,02060,1
124,68,049,2006,02060,2
124,68,049,2007,02060,1
124,68,049,2008,02060,3
124,68,049,2010,02060,2
124,68,049,2011,02060,2
124,68,049,2013,02060,2
124,68,049,2015,02060,1
124,68,049,2016,02060,1
124,68,053,2001,02060,5
124,68,053,2006,02060,2
124,68,053,2007,02060,1
124,68,053,2009,02060,1
124,68,053,2010,02060,1
124,68,053,2011,02060,2
124,68,053,2015,02060,9
124,68,053,2016,02060,3
124,68,055,2011,02060,2
124,68,055,2012,02060,2
124,68,055,2013,02060,2
124,68,055,2014,02060,2
124,68,055,2015,02060,6
124,68,055,2016,02060,4
124,68,055,2017,02060,2
124,68,055,2018,02060,1
124,68,058,1989,02060,1
124,68,058,1996,02060,3
124,68,058,1998,02060,6
124,68,058,2000,02060,3
124,68,058,2010,02060,5
124,68,058,2011,02060,1
124,68,058,2013,02060,9
124,68,058,2014,02060,17
124,68,058,2016,02060,2
124,68,058,2017,02060,3
124,68,058,2018,02060,7
124,68,059,1978,02060,6
124,68,059,1994,02060,1
124,68,059,1999,02060,3
124,68,059,2001,02060,1
124,68,059,2002,02060,1
124,68,059,2004,02060,2
124,68,059,2005,02060,2
124,68,059,2006,02060,7
124,68,059,2007,02060,2
124,68,059,2008,02060,2
124,68,059,2009,02060,2
124,68,059,2010,02060,2
124,68,059,2011,02060,4
124,68,059,2013,02060,2
124,68,059,2014,02060,2
124,68,059,2019,02060,1
124,68,061,2011,02060,1
124,68,062,2004,02060,1
124,68,062,2011,02060,2
124,68,064,2006,02060,1
124,68,064,2007,02060,1
124,68,064,2009,02060,2
124,68,064,2010,02060,4
124,68,064,2011,02060,1
124,68,064,2012,02060,3
124,68,064,2013,02060,14
124,68,064,2014,02060,3
124,68,064,2017,02060,2
124,68,064,2018,02060,1
124,68,064,2019,02060,7
124,68,066,1989,02060,1
124,68,066,1990,02060,1
124,68,066,1991,02060,1
124,68,066,1993,02060,1
124,68,066,1994,02060,1
124,68,066,1995,02060,1
124,68,066,1996,02060,4
124,68,066,1998,02060,7
124,68,066,1999,02060,1
124,68,066,2000,02060,1
124,68,066,2001,02060,3
124,68,066,2002,02060,3
124,68,066,2003,02060,5
124,68,066,2004,02060,3
124,68,066,2005,02060,5
124,68,066,2006,02060,4
124,68,066,2007,02060,10
124,68,066,2008,02060,1
124,68,066,2010,02060,5
124,68,066,2011,02060,8
124,68,066,2012,02060,10
124,68,066,2013,02060,8
124,68,066,2014,02060,5
124,68,066,2015,02060,7
124,68,066,2016,02060,5
124,68,066,2017,02060,6
124,68,066,2018,02060,2
124,68,066,2019,02060,2
124,68,067,1995,02060,2
124,68,067,2019,02060,1
124,68,068,2000,02060,1
124,68,068,2014,02060,1
124,68,068,2017,02060,1
124,68,068,2018,02060,3
124,68,071,2014,02060,2
124,68,071,2017,02060,2
124,68,076,2010,02060,1
124,68,079,2012,02060,6
124,68,079,2015,02060,5
124,68,079,2018,02060,3
124,68,080,2017,02060,4
124,68,080,2018,02060,4
124,68,080,2019,02060,13
124,68,082,2017,02060,2
124,68,082,2018,02060,2
124,68,083,2002,02060,1
124,68,091,2012,02060,3
124,68,091,2019,02060,4
124,68,092,2013,02060,2
124,68,092,2014,02060,1
124,68,092,2018,02060,4
124,68,117,2004,02060,1
124,68,117,2014,02060,1
124,68,117,2019,02060,3
124,68,119,2019,02060,1
124,68,125,2017,02060,2
124,68,125,2018,02060,2
124,68,125,2019,02060,3
124,68,131,2016,02060,2
124,68,141,2015,02060,12
124,68,141,2016,02060,20
124,68,141,2017,02060,22
124,68,141,2018,02060,9
124,68,142,1997,02060,3
124,68,142,2000,02060,2
124,68,142,2002,02060,4
124,68,142,2003,02060,8
124,68,142,2004,02060,5
124,68,142,2006,02060,1
124,68,142,2007,02060,2
124,68,142,2008,02060,8
124,68,142,2009,02060,3
124,68,142,2011,02060,3
124,68,142,2012,02060,2
124,68,142,2013,02060,7
124,68,142,2014,02060,1
124,68,142,2015,02060,3
124,68,142,2016,02060,5
124,68,142,2019,02060,4
124,68,143,1994,02060,1
124,68,143,2000,02060,4
124,68,143,2002,02060,3
124,68,143,2016,02060,1
124,68,144,2006,02060,6
124,68,144,2008,02060,5
124,68,144,2009,02060,1
124,68,144,2010,02060,2
124,68,144,2011,02060,1
124,68,144,2012,02060,1
124,68,144,2013,02060,1
124,68,144,2014,02060,2
124,68,144,2016,02060,4
124,68,144,2018,02060,2
124,68,144,2019,02060,5
124,68,162,2014,02060,2
124,68,162,2019,02060,4
124,68,167,2019,02060,2
124,68,174,2017,02060,3
124,68,175,2013,02060,1
124,68,175,2015,02060,7
124,68,175,2019,02060,2
124,68,178,2019,02060,1
124,68,180,2016,02060,3
124,68,180,2018,02060,1
124,68,180,2019,02060,1
124,68,191,2015,02060,2
124,68,191,2016,02060,2
124,68,210,2010,02060,1
124,68,218,2011,02060,3
124,68,218,2012,02060,1
124,68,218,2013,02060,3
124,68,218,2016,02060,4
124,68,222,2017,02060,3
124,68,225,2000,02060,1
124,68,228,2014,02060,1
124,68,228,2019,02060,1
124,68,231,2002,02060,1
124,68,233,2007,02060,5
124,68,233,2014,02060,2
124,68,233,2015,02060,7
124,68,233,2016,02060,1
124,68,233,2017,02060,1
124,68,235,2017,02060,3
124,68,235,2019,02060,3
124,68,237,2018,02060,2
124,68,237,2019,02060,3
124,68,238,1999,02060,2
124,68,238,2000,02060,1
124,68,238,2017,02060,8
124,68,238,2018,02060,8
124,68,240,2019,02060,1
124,68,241,2005,02060,4
124,68,242,1995,02060,4
124,68,242,1997,02060,2
124,68,242,1998,02060,1
124,68,242,2002,02060,7
124,68,242,2004,02060,3
124,68,242,2005,02060,2
124,68,242,2006,02060,5
124,68,242,2007,02060,9
124,68,242,2009,02060,4
124,68,242,2010,02060,2
124,68,242,2011,02060,4
124,68,242,2012,02060,2
124,68,242,2013,02060,8
124,68,242,2014,02060,8
124,68,242,2015,02060,4
124,68,245,2010,02060,2
124,68,245,2011,02060,2
124,68,245,2013,02060,3
124,68,247,2014,02060,50
124,68,247,2019,02060,2
124,68,248,2010,02060,1
124,68,249,2018,02060,3
124,68,255,2019,02060,1
124,68,259,2010,02060,6
124,68,259,2012,02060,3
124,68,259,2015,02060,3
124,68,259,2017,02060,1
124,68,259,2018,02060,1
124,68,260,2016,02060,1
124,68,260,2017,02060,2
124,68,260,2019,02060,4
124,68,265,2015,02060,3
124,68,268,2013,02060,1
124,68,268,2015,02060,1
124,68,270,2015,02060,1
124,68,275,2013,02060,3
124,68,275,2016,02060,2
124,68,278,2007,02060,1
124,68,278,2011,02060,5
124,68,279,2000,02060,1
124,68,281,2011,02060,1
124,68,282,2018,02060,2
124,68,285,2012,02060,1
124,68,289,2011,02060,2
124,68,289,2012,02060,1
124,68,289,2017,02060,1
124,68,292,2006,02060,1
124,68,292,2007,02060,1
124,68,292,2010,02060,2
124,68,292,2012,02060,1
124,68,292,2017,02060,7
124,68,294,1995,02060,1
124,68,294,1997,02060,4
124,68,294,2004,02060,1
124,68,294,2005,02060,2
124,68,294,2007,02060,11
124,68,294,2008,02060,1
124,68,294,2010,02060,1
124,68,294,2011,02060,5
124,68,294,2014,02060,3
124,68,294,2018,02060,6
124,68,294,2019,02060,3
124,68,296,2001,02060,8
124,68,296,2002,02060,10
124,68,296,2003,02060,32
124,68,296,2004,02060,6
124,68,296,2005,02060,6
124,68,296,2006,02060,22
124,68,296,2007,02060,9
124,68,296,2009,02060,21
124,68,296,2010,02060,12
124,68,296,2011,02060,10
124,68,296,2012,02060,55
124,68,296,2013,02060,16
124,68,296,2014,02060,17
124,68,296,2015,02060,30
124,68,296,2016,02060,23
124,68,296,2017,02060,20
124,68,296,2018,02060,27
124,68,296,2019,02060,15
124,68,297,2003,02060,2
124,68,297,2006,02060,2
124,68,297,2007,02060,4
124,68,297,2008,02060,1
124,68,297,2014,02060,2
124,68,297,2016,02060,4
124,68,297,2018,02060,2
124,68,298,2000,02060,1
124,68,298,2001,02060,1
124,68,298,2004,02060,3
124,68,298,2007,02060,2
124,68,298,2008,02060,3
124,68,298,2009,02060,2
124,68,298,2011,02060,5
124,68,298,2012,02060,5
124,68,298,2016,02060,2
124,68,298,2017,02060,9
124,68,298,2018,02060,7
124,68,299,1999,02060,2
124,68,299,2000,02060,4
124,68,299,2006,02060,2
124,68,299,2007,02060,2
124,68,299,2010,02060,8
124,68,299,2011,02060,3
124,68,299,2013,02060,2
124,68,299,2014,02060,2
124,68,299,2017,02060,7
124,68,299,2018,02060,2
124,68,306,2018,02060,5
124,68,312,2017,02060,2
124,68,314,2014,02060,1
124,68,316,2018,02060,1
124,68,317,2019,02060,1
124,68,319,1996,02060,2
124,68,319,1998,02060,1
124,68,319,2007,02060,3
124,68,319,2009,02060,1
124,68,319,2012,02060,1
124,68,319,2013,02060,4
124,68,319,2014,02060,6
124,68,319,2016,02060,1
124,68,319,2018,02060,4
124,68,319,2019,02060,2
124,68,325,2018,02060,2
124,68,328,2014,02060,2
124,68,328,2016,02060,4
124,68,328,2018,02060,2
124,68,328,2019,02060,5
124,68,330,1994,02060,2
124,68,336,2016,02060,2
124,68,336,2019,02060,1
124,68,358,2013,02060,1
124,68,358,2015,02060,2
124,68,358,2016,02060,10
124,68,358,2017,02060,1
124,68,358,2018,02060,3
124,68,358,2019,02060,2
124,68,362,2018,02060,5
124,68,373,2012,02060,2
124,68,373,2016,02060,3
124,68,373,2017,02060,1
124,68,373,2018,02060,1
124,68,375,2018,02060,2
124,68,395,2013,02060,2
124,68,395,2015,02060,1
124,68,395,2019,02060,2
124,68,452,2012,02060,2
124,68,452,2015,02060,2
124,68,452,2016,02060,1
124,68,452,2019,02060,1
124,68,901,2009,02060,2
124,68,901,2012,02060,1
124,68,901,2013,02060,1
124,68,901,2014,02060,1
124,68,901,2017,02060,2
124,68,902,1995,02060,1
124,68,902,1996,02060,1
124,68,902,2012,02060,1
124,68,902,2013,02060,1
124,68,907,2013,02060,1
124,76,001,2014,02060,2
124,76,025,2013,02060,3
124,76,025,2014,02060,3
124,76,026,2018,02060,1
124,76,031,2002,02060,1
124,76,031,2018,02060,5
124,76,031,2019,02060,8
124,76,032,2017,02060,6
124,76,032,2018,02060,16
124,76,032,2019,02060,10
124,76,040,2016,02060,1
124,76,051,2011,02060,1
124,76,051,2012,02060,1
124,76,051,2015,02060,2
124,76,051,2019,02060,2
124,76,055,2016,02060,2
124,76,055,2018,02060,6
124,76,071,2019,02060,2
124,76,073,2018,02060,2
124,76,075,2019,02060,2
124,76,085,2019,02060,1
124,76,092,2015,02060,1
124,76,092,2016,02060,1
124,76,092,2018,02060,9
124,76,092,2019,02060,2
124,76,095,2013,02060,5
124,76,095,2016,02060,1
124,76,117,2007,02060,2
124,76,117,2015,02060,5
124,76,125,2003,02060,2
124,76,125,2010,02060,4
124,76,125,2017,02060,1
124,76,125,2019,02060,6
124,76,129,2015,02060,3
124,76,129,2016,02060,2
124,76,129,2018,02060,1
124,76,129,2019,02060,1
124,76,132,2012,02060,8
124,76,132,2014,02060,17
124,76,132,2015,02060,2
124,76,151,2019,02060,4
124,76,156,2018,02060,1
124,76,172,2014,02060,1
124,76,172,2018,02060,1
124,76,176,2015,02060,1
124,76,176,2018,02060,1
124,76,176,2019,02060,2
124,76,236,2013,02060,3
124,76,236,2014,02060,1
124,76,236,2018,02060,3
124,76,243,2010,02060,1
124,76,243,2013,02060,2
124,76,243,2016,02060,1
124,76,247,2013,02060,2
124,76,247,2015,02060,4
124,76,345,2002,02060,5
124,76,345,2008,02060,1
124,76,345,2011,02060,4
124,76,345,2014,02060,1
124,76,346,2011,02060,2
124,76,346,2012,02060,2
124,76,346,2013,02060,4
124,76,346,2015,02060,2
124,76,346,2016,02060,1
124,76,347,2019,02060,2
124,76,355,2019,02060,4
124,76,443,2013,02060,1
124,76,443,2014,02060,17
124,76,443,2015,02060,5
124,76,443,2016,02060,6
124,76,443,2019,02060,7
124,76,521,2015,02060,2
124,76,643,2015,02060,1
124,76,643,2018,02060,8
124,76,643,2019,02060,1
124,79,002,1976,02060,1
124,79,020,1997,02060,1
124,79,022,1975,02060,15
124,79,022,1976,02060,1
124,79,022,1982,02060,6
124,79,023,2019,02060,1
124,79,028,1972,02060,2
124,79,028,1973,02060,9
124,79,028,1981,02060,2
124,79,028,1982,02060,3
124,79,028,1984,02060,3
124,79,028,1986,02060,8
124,79,028,1987,02060,3
124,79,028,2000,02060,2
124,79,028,2001,02060,2
124,79,031,1984,02060,2
124,79,031,1996,02060,1
124,79,032,1985,02060,2
124,79,032,1997,02060,1
124,79,032,2000,02060,2
124,79,033,1972,02060,2
124,79,033,1975,02060,1
124,79,033,1983,02060,2
124,79,033,1984,02060,5
124,79,033,1996,02060,1
124,79,033,1997,02060,2
124,79,033,1998,02060,4
124,79,033,1999,02060,2
124,79,033,2000,02060,2
124,79,033,2001,02060,1
124,79,033,2002,02060,2
124,79,033,2004,02060,5
124,79,033,2006,02060,4
124,79,033,2008,02060,3
124,79,033,2010,02060,2
124,79,033,2013,02060,1
124,79,033,2014,02060,2
124,79,033,2015,02060,2
124,79,033,2016,02060,4
124,79,033,2018,02060,5
124,79,033,2019,02060,14
124,79,034,1986,02060,1
124,79,038,1983,02060,18
124,79,039,1982,02060,1
124,79,039,1986,02060,2
124,79,039,1987,02060,3
124,79,039,1988,02060,6
124,79,039,1989,02060,2
124,79,039,1990,02060,3
124,79,039,1991,02060,7
124,79,039,1992,02060,4
124,79,039,1993,02060,7
124,79,039,1994,02060,6
124,79,039,1995,02060,8
124,79,039,1996,02060,2
124,79,039,1997,02060,11
124,79,039,1998,02060,14
124,79,039,1999,02060,3
124,79,039,2000,02060,12
124,79,039,2001,02060,6
124,79,039,2002,02060,7
124,79,039,2003,02060,6
124,79,039,2004,02060,1
124,79,039,2006,02060,3
124,79,040,1984,02060,8
124,79,040,1985,02060,9
124,79,040,1986,02060,8
124,79,040,1988,02060,13
124,79,040,1990,02060,5
124,79,040,1991,02060,5
124,79,040,1992,02060,8
124,79,040,1998,02060,1
124,79,040,1999,02060,3
124,79,040,2000,02060,3
124,79,040,2001,02060,1
124,79,040,2002,02060,4
124,79,040,2003,02060,11
124,79,040,2004,02060,2
124,79,040,2005,02060,8
124,79,040,2016,02060,9
124,79,040,2017,02060,59
124,79,040,2018,02060,18
124,79,040,2019,02060,15
124,79,041,1980,02060,2
124,79,041,1982,02060,10
124,79,041,1986,02060,1
124,79,041,1997,02060,27
124,79,041,2009,02060,4
124,79,041,2010,02060,7
124,79,042,1980,02060,1
124,79,042,1981,02060,2
124,79,042,1982,02060,2
124,79,042,1983,02060,1
124,79,042,1984,02060,6
124,79,042,1985,02060,1
124,79,042,1987,02060,1
124,79,042,1988,02060,2
124,79,042,1993,02060,1
124,79,042,1998,02060,1
124,79,042,1999,02060,1
124,79,042,2000,02060,1
124,79,042,2001,02060,1
124,79,042,2006,02060,1
124,79,042,2007,02060,1
124,79,042,2009,02060,1
124,79,045,2015,02060,1
124,79,045,2016,02060,1
124,79,049,2001,02060,6
124,79,049,2002,02060,1
124,79,049,2003,02060,2
124,79,049,2011,02060,1
124,79,051,2015,02060,2
124,79,051,2018,02060,4
124,79,055,2015,02060,12
124,79,057,2016,02060,10
124,79,060,2016,02060,5
124,79,102,1999,02060,2
124,79,118,2012,02060,1
124,79,123,1998,02060,1
124,79,126,2004,02060,1
124,79,128,1999,02060,2
124,79,128,2000,02060,1
124,79,129,2008,02060,5
124,79,130,1993,02060,2
124,79,130,1996,02060,2
124,79,130,2002,02060,2
124,79,130,2005,02060,1
124,79,130,2014,02060,2
124,79,130,2015,02060,1
124,79,130,2017,02060,1
124,79,131,2000,02060,2
124,79,132,1989,02060,1
124,79,132,1991,02060,1
124,79,132,1992,02060,3
124,79,132,1995,02060,2
124,79,132,1996,02060,1
124,79,132,1999,02060,1
124,79,132,2001,02060,3
124,79,132,2003,02060,6
124,79,132,2007,02060,1
124,79,132,2008,02060,3
124,79,132,2009,02060,4
124,79,132,2010,02060,2
124,79,132,2013,02060,1
124,79,132,2015,02060,2
124,79,132,2017,02060,2
124,79,132,2019,02060,3
124,79,133,1995,02060,2
124,79,133,2007,02060,1
124,79,133,2008,02060,1
124,79,133,2009,02060,2
124,79,136,2001,02060,1
124,79,137,1978,02060,85
124,79,137,1979,02060,14
124,79,137,1980,02060,50
124,79,137,1981,02060,108
124,79,137,1982,02060,98
124,79,137,1983,02060,50
124,79,137,1984,02060,30
124,79,137,1987,02060,3
124,79,139,1991,02060,14
124,79,139,1993,02060,23
124,79,139,1994,02060,10
124,79,139,1998,02060,6
124,79,139,1999,02060,5
124,79,139,2000,02060,41
124,79,139,2001,02060,9
124,79,139,2002,02060,2
124,79,139,2003,02060,21
124,79,139,2004,02060,6
124,79,139,2005,02060,6
124,79,139,2007,02060,7
124,79,139,2008,02060,8
124,79,139,2010,02060,12
124,79,139,2011,02060,4
124,79,139,2012,02060,16
124,79,139,2014,02060,4
124,79,139,2015,02060,26
124,79,139,2017,02060,29
124,79,140,1998,02060,3
124,79,140,1999,02060,4
124,79,140,2001,02060,2
124,79,140,2003,02060,2
124,79,140,2005,02060,6
124,79,140,2014,02060,10
124,79,141,2010,02060,3
124,79,141,2012,02060,2
124,79,142,2000,02060,3
124,79,142,2004,02060,2
124,79,142,2006,02060,2
124,79,142,2008,02060,1
124,79,143,2004,02060,1
124,79,144,2016,02060,5
124,79,144,2017,02060,3
124,79,144,2018,02060,5
124,79,144,2019,02060,5
124,79,147,2015,02060,1
124,79,147,2016,02060,2
124,79,150,2001,02060,2
124,79,222,2019,02060,2
124,79,229,1989,02060,40
124,79,230,1999,02060,1
124,79,230,2001,02060,2
124,79,250,2015,02060,2
124,79,250,2016,02060,7
124,79,250,2017,02060,2
124,93,053,1996,02060,1
124,93,053,1998,02060,3
124,93,115,1999,02060,2
840,03,002,1986,02060,2
840,03,002,1992,02060,4
840,03,002,1993,02060,6
840,03,002,2007,02060,2
840,03,002,2009,02060,4
840,03,002,2013,02060,1
840,03,002,2019,02060,2
840,03,005,2015,02060,2
840,03,007,2010,02060,2
840,03,007,2012,02060,2
840,03,007,2013,02060,4
840,03,010,1989,02060,2
840,03,010,1991,02060,1
840,03,010,1993,02060,1
840,03,010,1994,02060,3
840,03,010,1995,02060,1
840,03,010,1996,02060,6
840,03,010,1997,02060,1
840,03,010,2002,02060,2
840,03,010,2003,02060,4
840,03,010,2004,02060,4
840,03,010,2008,02060,1
840,03,010,2009,02060,2
840,03,010,2011,02060,4
840,03,010,2012,02060,1
840,03,010,2013,02060,5
840,03,010,2016,02060,1
840,03,010,2017,02060,1
840,03,010,2018,02060,3
840,03,010,2019,02060,5
840,03,012,1999,02060,1
840,03,023,1990,02060,2
840,03,023,1995,02060,1
840,03,023,2001,02060,5
840,03,023,2008,02060,2
840,03,023,2018,02060,3
840,03,023,2019,02060,1
840,03,028,1982,02060,9
840,03,028,2012,02060,1
840,03,028,2013,02060,7
840,03,028,2014,02060,7
840,03,028,2015,02060,23
840,03,028,2016,02060,11
840,03,028,2018,02060,8
840,03,030,1994,02060,2
840,03,030,1995,02060,3
840,03,030,1996,02060,2
840,03,030,1997,02060,4
840,03,030,1998,02060,5
840,03,030,1999,02060,2
840,03,030,2000,02060,2
840,03,030,2007,02060,1
840,03,030,2017,02060,1
840,03,030,2018,02060,1
840,03,030,2019,02060,3
840,03,041,1986,02060,2
840,03,041,1988,02060,6
840,03,041,1991,02060,12
840,03,041,1997,02060,3
840,03,041,1998,02060,1
840,03,041,2000,02060,3
840,03,041,2001,02060,2
840,03,041,2007,02060,2
840,03,041,2008,02060,4
840,03,041,2009,02060,5
840,03,041,2014,02060,1
840,03,041,2015,02060,7
840,03,042,1985,02060,10
840,03,042,1986,02060,2
840,03,042,1987,02060,32
840,03,042,1988,02060,3
840,03,042,1989,02060,1
840,03,042,1990,02060,11
840,03,052,1996,02060,3
840,03,052,2003,02060,1
840,03,060,1993,02060,1
840,03,060,2019,02060,1
840,03,084,1986,02060,6
840,03,084,1987,02060,9
840,03,084,1988,02060,3
840,03,084,1989,02060,1
840,03,084,1990,02060,2
840,03,084,1991,02060,4
840,03,090,1993,02060,1
840,03,117,1995,02060,1
840,03,117,2006,02060,13
840,03,117,2010,02060,1
840,03,117,2014,02060,2
840,03,118,1982,02060,1
840,03,118,1983,02060,3
840,03,118,1984,02060,1
840,03,118,1985,02060,1
840,03,118,1987,02060,3
840,03,118,1988,02060,1
840,03,118,1990,02060,1
840,03,118,1992,02060,2
840,03,118,1994,02060,1
840,03,118,1996,02060,2
840,03,118,1998,02060,4
840,03,118,1999,02060,5
840,03,118,2000,02060,3
840,03,118,2001,02060,1
840,03,118,2003,02060,2
840,03,118,2005,02060,2
840,03,118,2006,02060,7
840,03,118,2007,02060,6
840,03,118,2008,02060,1
840,03,118,2009,02060,1
840,03,118,2010,02060,7
